filename,a,b,c,d,e,f
sample_0029.png,-0.16160965324230805,0.03554499774502588,-0.08338083413265589,-0.30493901406144674,0.6196720295366385,0.6990602857599092
sample_0030.png,-0.289683386272503,0.23516805802998997,-0.203159548101374,0.22944102934810603,0.6835222663359382,0.5474119506276865
sample_0031.png,0.10502990924026802,0.0589538209408624,-0.2874066256897304,-0.054577278078350354,-0.6495243403271407,-0.6913971714660453
sample_0032.png,-0.10247000494495602,-0.1910322140239342,0.06462966245710475,-0.09823128126884317,-0.3338291281212494,-0.9098012566601912
sample_0033.png,0.09986031730405967,0.26763477306504857,-0.10811568739832401,0.48921616027078213,-0.1967193681841088,-0.7928931719493477
sample_0034.png,0.20928027966305013,-0.2282364033751879,0.2278486049098148,-0.3768555949596971,0.6643175358398159,-0.5185142178209319
sample_0035.png,0.4496820631437695,-0.2519572042847896,-0.013867046302286525,0.6953851302815187,-0.10212806707940587,-0.4900211146681186
sample_0036.png,0.1275504696284405,-0.14571801003940596,0.009716955604173213,0.08936109083417976,-0.39100287750527174,-0.895284348823897
sample_0037.png,-0.13004477878728798,0.02966478841431672,0.08213241064333422,-0.37957637210028133,-0.47391500650141233,-0.7789666021828978
sample_0038.png,-0.5202303002598913,0.2900607052751493,0.453010221414244,-0.20840988122268359,-0.6158261980237529,0.1316448877752582
sample_0039.png,-0.01505903693776626,0.10244438752072835,-0.1433236624305741,-0.4326908102407396,-0.06968281677053431,-0.8812829672923636
sample_0040.png,0.35573909825298644,-0.20959311168565856,-0.3351416814950884,-0.004353368615833261,-0.8166650680345534,-0.22414211934960573
sample_0041.png,0.13354831044914203,-0.04117095437946138,0.1916867832643305,-0.6616925261564273,0.7080090592600895,0.06791282093836623
sample_0042.png,-0.28422382179214195,-0.2129453569203859,0.3401651218887593,-0.7950696793537936,-0.019300415210675586,-0.3544721186317414
sample_0043.png,0.11576730664503922,0.13777539719035195,0.13894977821825197,-0.44775450247010273,-0.036415216739428005,-0.8640015435645148
sample_0044.png,-0.043991028674818376,-0.15877933515547227,0.08054785897679562,0.5640091796310982,-0.10633978523094673,0.798092381812321
sample_0045.png,0.23026595951754214,0.2379260693398266,-0.1282665031463189,-0.6847020741894349,0.1678156077421757,-0.6139523344571555
sample_0046.png,-0.16921109944492313,0.4228733217831244,0.07497205675287498,0.18610606442349503,0.09973650973446822,-0.8615927748453873
sample_0047.png,0.04852717224817161,0.16357601105092814,-0.2124298101454818,-0.49264209335416687,0.12887401396555667,0.8163680752600799
sample_0048.png,0.46554492790781804,-0.14368751483848416,-0.4652787759246865,0.5415830274781125,0.2479905990572172,0.4374082372106803
sample_0049.png,0.15991018165227683,-0.0849025526608553,-0.051957580010358766,0.4398989215723182,-0.5672530692428823,0.670248904862302
sample_0050.png,-0.0040679602818417615,0.31157230435146854,-0.21686348390939916,0.843569687629479,0.31966976880506,-0.205128743065816
sample_0051.png,0.6358945601019491,0.09549921882533756,-0.08044012601278445,0.44322095058038324,0.3340817859636739,0.521528468079634
sample_0052.png,0.38080945153298623,0.0007739250198102255,0.25044492948104174,-0.335739805551331,-0.7636469991066714,-0.31045602536297445
sample_0053.png,0.34101736036337105,0.5718746182891383,0.30542823584510453,0.3051845212075993,0.5565873237056378,-0.24587218781611334
sample_0054.png,0.07659819506972365,0.06726349410669336,-0.42856237512500533,-0.3859644949574338,0.8068802276610753,-0.07693072430243943
sample_0055.png,-0.4479554025877886,0.30281998804253496,0.5327573074162968,-0.01865189686560614,0.12457609238549755,-0.6387006869247469
sample_0056.png,0.4593084281773777,0.2858912353318047,-0.027490413144551137,-0.24949894024685798,-0.5332603938575285,0.5999415619120178
sample_0057.png,-0.3269559107067986,-0.32652882157469776,0.1177310924809327,0.4893799132362576,-0.7260002038916286,0.07777631688605466
sample_0058.png,-0.22596645075329191,0.23025236811625024,0.09254990509462889,0.24622932788354424,0.49891067163647534,0.7601426083275776
sample_0059.png,0.17849900813388944,0.26440290270850153,0.1314868600246095,-0.6104955737767959,0.4366713358029009,0.563519044631551
sample_0060.png,0.27479147823633754,0.1002013121619393,-0.6513750530368635,0.1926802405300868,0.2561891798757104,-0.622415705003349
sample_0061.png,0.27275166735521383,0.11489229909787538,-0.25709498873190634,-0.6266380318441584,-0.10260505781206262,-0.6656616509081462
sample_0062.png,-0.226058981624308,-0.13378343784693902,0.2691919643439262,0.08649873437496375,-0.36437328139241154,0.8475170179272801
sample_0063.png,-0.3511897886756121,-0.2660163545620023,0.3654839679304823,0.7419532195685337,0.24002359407844892,0.253409934451796
sample_0064.png,-0.3787251773497737,-0.15063719846852272,-0.2064539978550622,-0.529904299442234,-0.6733084300501221,0.23897617601902152
sample_0065.png,-0.20094623735156728,0.20471666272572228,0.45133172602889043,-0.26093145781438026,-0.3145537894531323,0.7395823541972928
sample_0066.png,-0.1830333896171908,0.161408052073102,0.03917379551754546,-0.5334534612583369,0.426260384189357,-0.6874889979470213
sample_0067.png,0.013416139089822872,-0.2836753689960148,0.26500065276881274,0.6034717935489029,0.24285232770875712,-0.6526618478096519
sample_0068.png,-0.0882907516167098,0.2752577548467066,-0.23893675261504477,0.2755153445732607,0.43964913698899705,0.7682103039370086
sample_0069.png,-0.2216771505290301,0.30571003502818,0.22789188057165727,-0.4422273614277244,-0.7794957613274889,0.04782494185112635
sample_0070.png,-0.15276346378120054,0.30862641687410775,0.24557227587999533,-0.39427046857333886,-0.2761042523249884,-0.7677399010857503
sample_0071.png,0.33545514155788814,-0.30390573567623796,0.07576522708106398,0.16128702867886646,0.2631697785463442,-0.8331260074146212
sample_0072.png,-0.04032639853958214,-0.09434177623388028,-0.2772573059386172,0.5685771816696574,-0.043347025498873946,0.7664481854675581
sample_0073.png,0.06912421944277077,0.23111755433270645,-0.21941939680356728,0.18692089658948913,0.5624420176119346,0.7364653433223133
sample_0074.png,-0.02627156893124329,0.2714376114166946,-0.18741073210631098,0.3825122204966663,0.30754869120724604,-0.805981916033534
sample_0075.png,0.14208574221584608,0.35513807778267104,0.1330758279519931,-0.8527989266551831,-0.207013289642484,0.25662988950988874
sample_0076.png,0.27335793475188946,-0.239543926372892,0.3288556194278529,-0.5979310397803554,0.3114962345603906,-0.5524461022929247
sample_0077.png,0.3413553841829989,0.2557738279447018,0.19075770940303155,-0.03917455935181178,0.8061567905220457,0.3608937931384879
sample_0078.png,-0.023902297151450237,0.1241530503833584,0.04963368321854056,0.1355989680384666,0.49004248760955604,-0.8503072844365699
sample_0079.png,0.26909593475085797,-0.04860575222164708,-0.09607444283788524,-0.4725925599232419,0.12976510945057323,0.8220777632678052
sample_0080.png,-0.13814562308159098,-0.08069506438851169,0.18894436630628794,0.21251502428885138,0.45541721068383273,-0.8283336577203142
sample_0081.png,0.2705266024121704,0.011154626040555464,-0.41051678679402887,-0.24185146904943453,-0.47770773255693916,0.6866367952851543
sample_0082.png,-0.052286542589292245,-0.047761345698252126,0.01338071018361724,0.41438980923825147,0.5426413757764216,0.7270676386768221
sample_0083.png,0.32590078898003716,0.26809376530121615,0.1702372722776971,0.1271430124253701,0.20256269431602014,-0.857750948200637
sample_0084.png,-0.2608035335416508,0.07927419158974375,0.061348346147051945,-0.555797963672519,0.5686781070924973,0.5381703577457406
sample_0085.png,0.06590299835185244,0.03776871398366725,0.23962879783677776,0.09398333630344859,-0.45137328113727215,-0.8510215343175532
sample_0086.png,-0.28566684500183326,-0.19624093623366304,-0.21565374743086546,-0.6476001382242411,0.4689082276544615,0.440586591763474
sample_0087.png,-0.018696672653536868,0.2177533729013073,0.07974756057851914,-0.4813187782751186,-0.6024829679983177,-0.592638790963983
sample_0088.png,0.36248935399789417,0.08864898076197184,-0.20196259110867995,-0.8964976571659177,0.08200222365645368,0.09757829805924437
sample_0089.png,0.2822501235195606,-0.09365662547749531,-0.2808772004470218,0.6624439824391962,-0.46545746530136084,-0.42093778717493957
sample_0090.png,0.010945811282307153,0.42637796029784925,-0.5027304930599974,-0.6039491992421298,0.2684921392538842,0.3584709352638411
sample_0091.png,-0.281504987309314,0.3248521318886586,0.009443718699541628,-0.2798952426973913,0.3804374736745383,-0.7694561926737635
sample_0092.png,-0.2746623907928589,0.08859741183820626,-0.27874921145723563,-0.08007655702674159,-0.1165943177474099,0.9049880976539142
sample_0093.png,0.08439534301320142,0.13749328876987435,-0.16952073191911765,0.12680963200862952,0.4036418292162444,0.8753446943960618
sample_0094.png,0.05436132602789618,-0.1913147935759514,0.09262111616477214,0.4186689856067397,-0.4349691875321775,0.7664091017338538
sample_0095.png,0.17654216271795767,-0.18293384446828853,-0.3851445710395402,0.24793540574067585,-0.7034628438908433,-0.4803121844955634
sample_0096.png,0.30380719816595836,-0.13418264026454005,0.2904251900518686,-0.17128695521258322,-0.24585700443576305,-0.8459104720485489
sample_0097.png,-0.10981753671792029,-0.3898334420492687,0.39365097976005947,0.5330637924499315,0.6276605986120183,-0.05379654591209721
sample_0098.png,-0.0613159458526619,-0.2023684517847256,0.3669503577115808,0.44615229649329546,0.6016402432088941,0.5095212905925434
sample_0099.png,-0.5187038163654742,0.4650993306668397,0.17922743037744293,0.28177575211631334,-0.01810246783928545,-0.6346504690606181
sample_0100.png,-0.23608949676229368,-0.0882620660967524,0.4172926490752944,-0.643949079731945,0.1266092655658582,0.575880264308335
sample_0101.png,0.19683981507016302,0.2179466873820741,-0.25976920495205463,-0.4940489786919035,0.448721266115057,-0.6331177779927595
sample_0102.png,-0.1976328009066106,-0.06735753468427311,-0.08998110793577932,0.7403424025066738,-0.6068174912917711,0.1788107884181545
sample_0103.png,-0.45400394983631553,-0.04913813979253245,0.03801885779012733,-0.6044692532976779,-0.14471674023651135,0.6353695067566225
sample_0104.png,-0.11046991804664828,-0.06918602291598289,0.2907489142807642,-0.6158249437261948,0.6854741632440224,0.2221701386188724
sample_0105.png,-0.03729933989159423,-0.3058081781146089,-0.027889455534572314,0.6431208526755354,0.632458953423643,-0.3011702787461314
sample_0106.png,0.21551197111969886,0.15631356840880478,-0.24434808033876768,0.42313584605324034,-0.3239828153189874,0.7651182035691991
sample_0107.png,-0.050135134185103236,0.10451329509257114,0.0037150226844048532,0.23980424540283055,-0.25979677809070595,0.9281967442606426
sample_0108.png,0.06506994877861279,0.25969295077305926,-0.11983795880348386,-0.5797409543974484,-0.6223228120181766,0.4365536394885163
sample_0109.png,0.1389876043785708,-0.1795369295289394,0.02806481801158412,0.6113470284045949,0.5621606142830579,-0.5078302446331547
sample_0110.png,-0.16087018971394057,-0.30463138246282634,0.5889697694805517,0.16681914248497268,-0.5254281635134916,0.48013720143895483
sample_0111.png,0.2656202860704946,0.07815759030079356,-0.3461675421980403,0.5371909356455382,-0.025855453071676394,0.7171211066768982
sample_0112.png,0.2058404007360476,0.34203852801822154,0.16864855740751944,0.16061902305491227,0.43515384570716303,-0.7726834402648127
sample_0113.png,0.7196416003718143,0.001976228262228157,-0.11762047879449126,-0.40521915619810256,-0.4636848448138356,0.29844812722543784
sample_0114.png,-0.005069993600529761,0.1896149227800202,0.02720695160906091,-0.7580655621273563,-0.5138807227075388,-0.35290716109803266
sample_0115.png,-0.06294656537449987,0.24856979584690422,-0.06266423109866057,0.6714150046185008,0.5196057177702176,-0.4577507731010745
sample_0116.png,-0.2307203657649262,-0.5259303111707748,-0.2949190564561969,0.4100505354484582,0.6357392343512642,0.10431852681570168
sample_0117.png,-0.18786270101482472,0.19812257683967643,0.2521466000658259,-0.26709160853886876,0.4985865876719054,-0.7361729616271374
sample_0118.png,0.02124833284027005,0.18718587168338638,0.3391816095066075,0.22986258234850612,-0.6068963066121018,-0.6544508077944536
sample_0119.png,-0.0653837444827368,0.46033458172459724,-0.2905367976672852,0.5671743672185231,-0.3362853416019006,-0.5144227971436104
sample_0120.png,0.24716274426205892,0.1595887600141282,0.06276702256551606,0.37437284158095185,-0.2272041567043719,-0.8471868466088929
sample_0121.png,-0.3194846486105661,0.15818304652795567,-0.12880655406424144,0.5305055700886385,0.6371774277453152,-0.41095659186853994
sample_0122.png,-0.6353499915564449,0.10334921525557673,0.3092996995627819,0.4199462060449583,-0.05204554072775754,-0.5576015329107836
sample_0123.png,0.18497440058163572,0.10366820489769253,-0.16326133877427013,0.47271346493590916,-0.04251459507527429,0.8385210784221586
sample_0124.png,0.2948258267179085,-0.15441360697220372,-0.25576944770831106,-0.46727316465079444,0.3882818537311137,-0.674321252194592
sample_0125.png,-0.06733046314122174,-0.1233353285947018,0.037532640265798785,0.07933971588659358,-0.2200957926966731,0.9613060687879595
sample_0126.png,0.09474127147425303,-0.1248933825384917,0.202716986702383,0.4199117425406245,-0.7174242050819586,0.4932628064418175
sample_0127.png,-0.2237097025107465,0.04517511853183827,-0.24879285431282652,0.5840654457177062,-0.5574754830021982,0.48384288181299867
sample_0128.png,-0.25920737287304874,-0.07215563546840005,-0.08915197682442169,-0.4336966969779182,-0.5024571726909061,0.692171215660263
sample_0129.png,0.17789133216379607,0.18625613314386444,-0.23176473642689602,0.17946546456849888,0.14819858286243445,0.9087231486107502
sample_0130.png,0.1095963065028102,0.5327219689744471,0.4358551709183489,0.4033025263048127,-0.5883871943229243,0.07330624250103356
sample_0131.png,0.034748322486450045,0.28838018864779186,-0.16885589877973514,-0.015487604252618819,-0.4655939966549327,-0.8185960363454798
sample_0132.png,-0.3549529190655805,-0.0996628019891849,-0.04715952081007302,0.5424402334108217,-0.7160847736323525,0.23416430319877612
sample_0133.png,-0.08409331686241227,-0.39023180331465407,-0.21816551036296733,0.21149569050586983,0.8059163698145293,0.3143559154705906
sample_0134.png,0.18772564372216055,-0.1485528839740382,-0.13986514455867788,0.5694234862402703,-0.16320758065622215,-0.7564714427022318
sample_0135.png,-0.2943894102239666,0.34876390573566696,0.01768020533650173,-0.40782328052808164,-0.3600604910928695,-0.7038626557479254
sample_0136.png,-0.24665775454893796,-0.333719375995454,0.3821584842458794,-0.5854073334373532,0.05913865814168944,-0.5792642714650548
sample_0137.png,0.34414929316850695,-0.14893867817507453,-0.10677982457781254,-0.694426483611577,-0.5139078166793075,-0.3188216084787507
sample_0138.png,-0.07274854609430746,0.42090284485267376,-0.6857739765108208,0.07395353555419877,-0.2381647201760007,0.5339203480100264
sample_0139.png,0.05441806938168098,0.09479935393567059,-0.25232099894292703,-0.11764024086530206,0.8620739719964835,-0.40911503302366375
sample_0140.png,0.1923502717422075,-0.10213055242109237,-0.0831320286149829,0.4800798649099503,0.37936108602335644,-0.7558229149479675
sample_0141.png,0.13132552830870028,-0.36443888628037924,-0.26583778490616694,-0.4576115899545527,-0.4421421090026771,0.611857960709241
sample_0142.png,0.3814138034442705,0.240844639865594,-0.0653077189117428,0.40254852320363593,-0.3793087272610276,-0.6973749692460459
sample_0143.png,0.20299061404497154,-0.21519259704141214,-0.24650266499630963,0.3041851610915413,0.5063483609647271,-0.7090882300940995
sample_0144.png,0.392402935296381,-0.3859925739866456,0.3319715610484269,-0.48723671193467366,-0.10368006696205424,-0.5819582305551235
sample_0145.png,-0.29303958922303613,0.36417701306354006,0.263689877486628,-0.5940495780946482,-0.26064469105128524,0.5395739009695983
sample_0146.png,-0.11715621611972238,0.25739392779969483,-0.25293868988892665,0.5382680863868711,0.4975233363273626,0.5646085396987313
sample_0147.png,-0.27339673393701375,0.4466869347505999,-0.10742731236891696,-0.2937057935307693,-0.14371956365338362,0.7792727215953478
sample_0148.png,-0.1985394092705632,-0.26024820162877516,-0.026782770079658964,0.12206083918091191,-0.48236471565030853,0.8028456217582511
sample_0149.png,0.24558878182480898,0.31798691408198304,-0.22346624414092514,-0.38496079424281365,-0.6029147652748799,-0.5262435587762105
sample_0150.png,-0.10018367056046555,-0.4075646483533979,0.3284427278685918,0.45710046263926785,0.314653878003466,0.6387736439367145
sample_0151.png,-0.10720906418536315,-0.24143364648622564,-0.07087308794469338,-0.36107586629611027,0.12034687033094864,-0.883365080748671
sample_0152.png,0.21472508425992323,0.1225328850785617,-0.07950661439562172,0.09607737051429122,-0.04057652818733546,0.9600417765735827
sample_0153.png,0.19496465661126944,0.28824418981120686,-0.49158218118286046,0.06204568645149095,0.7437125482030252,0.28336020767595116
sample_0154.png,-0.46172846805571927,-0.3570622077027889,-0.1321844824056397,0.7040147117468193,0.18347225712756804,0.3354726229322461
sample_0155.png,0.03511377149414811,-0.4429483574090892,0.29680144765702526,-0.22187979590375273,0.08172713517069208,-0.8115187662249351
sample_0156.png,0.014935661850029905,-0.10874663949662376,0.20751246357058853,-0.5823293996953651,0.3383907616210099,-0.7009092912539728
sample_0157.png,0.3886320725418036,-0.22526129608389975,-0.26522068244133945,-0.7510720138565351,-0.34606272802171967,-0.20979005829511546
sample_0158.png,-0.07946294897037315,0.08418767235471208,0.1063796666664886,-0.4226542455775605,0.382927166229536,-0.806232978823761
sample_0159.png,-0.4195078102285786,0.7716241948122466,0.20783697329183873,0.20092066356247734,-0.10798684882207109,-0.36521612656830416
sample_0160.png,0.18542595622734384,0.12624085700742396,0.333413098159793,0.468653873423076,-0.7568857959838364,-0.21448451113811537
sample_0161.png,0.24165624380934095,-0.07226723606019492,0.2769937890069365,-0.059338232591610474,-0.8715912478289707,-0.31058302936993015
sample_0162.png,0.24308275254221717,0.14151595591318772,-0.24185917682383065,-0.5824103549445927,0.23177149907076436,0.685177567420577
sample_0163.png,-0.08518538035116173,-0.365961808570961,-0.17625531810818587,-0.6283685701607497,0.5126966892295232,0.41236453941591805
sample_0164.png,0.06123711030170406,-0.4076802402559284,0.05533388336652609,-0.18318362322614828,0.36772862396339423,0.8112979838986871
sample_0165.png,-0.2414929573568149,0.2657434841292075,0.21991464576653794,0.375099294314011,0.5206570457117156,0.6410271920310299
sample_0166.png,-0.1990488061502734,0.06406756150531043,0.437428379768292,0.17043031748329918,0.5112753655811443,-0.6888267854392788
sample_0167.png,-0.20092521020574436,-0.16843423006508088,0.2558900972061764,0.17913173276203243,0.0312793539423711,-0.9125309049739599
sample_0168.png,-0.008861157689808306,0.18314238115583611,0.32530855231058103,0.8562953429998444,-0.1744486276774436,0.31125657544989505
sample_0169.png,0.29206047055773204,0.21126424189162932,0.15955508854720724,0.42107513157885224,-0.5486955894056218,0.6051769650993947
sample_0170.png,-0.12627423917316563,0.06694322332037196,0.007402585791677737,0.2745913006622901,0.6665694437448447,-0.6780880601828895
sample_0171.png,0.18383703806485788,0.03810353895684706,-0.03330419592297995,0.2864456463761456,0.11877476058761895,0.9313883949287396
sample_0172.png,-0.3742798393377122,-0.12163610237009788,-0.0857033457264398,-0.3445379680452862,0.8473532484559047,-0.032561601669649366
sample_0173.png,0.11276743022997338,-0.3678897849676404,0.4143019146498279,-0.8232377970986393,0.0474008818127956,-0.0180892825957033
sample_0174.png,-0.11011691783421244,0.21779506115366304,0.11001326518226023,-0.4611948637157565,-0.3386606206398188,0.7752063847374844
sample_0175.png,-0.1474570866989152,-0.4888301539820061,0.44114697911102363,0.375645057094069,0.41405838283010404,0.4818062656818898
sample_0176.png,0.2749712929459202,-0.03935481288743003,0.14909416811075657,-0.5407257744593249,0.17609716392873112,-0.7597488673800222
sample_0177.png,0.28872632636329815,-0.21993440454494173,0.11190217110212235,-0.625719561834396,-0.580846053946003,0.35614149128959394
sample_0178.png,0.09216578791902562,-0.10907503490410965,-0.022725821822548013,0.07992252269385049,-0.6401594429364542,-0.7502665654991977
sample_0179.png,-0.17418953366982776,0.32934683729307707,-0.1999492675579082,-0.22128688329359777,0.8753310849878168,0.0776953310324905
sample_0180.png,-0.04395392193501503,-0.27682922384442427,-0.1070908221145318,-0.6141350496472958,0.6607401571192293,-0.3102027964990446
sample_0181.png,-0.3225622593651515,0.22027167099033532,0.3032430714386965,0.3249270778114144,-0.40019909927762237,-0.6998147572458835
sample_0182.png,0.285403748313842,-0.06661824406730818,0.24979558830264595,0.4302340297989024,0.5005581747760572,-0.6450186565814914
sample_0183.png,-0.13552890230946812,-0.16354167424388297,-0.012599475053766516,-0.3949183894449486,-0.15007828045494473,0.8810466877904727
sample_0184.png,0.3764398938339076,-0.4626521544233917,0.32356155025523786,-0.18375190557790688,-0.6355966667809088,-0.31907056885213375
sample_0185.png,-0.12518884552361367,-0.257481615727843,0.281026327534411,0.26613742069938523,0.17645962021185066,0.8585383215030846
sample_0186.png,-0.09242639476787609,-0.19338876064973864,-0.3733380324581497,0.04259985719891333,-0.6824011321791527,0.5892289956308084
sample_0187.png,-0.07716406095857373,-0.1009084820056632,0.018829928012939496,-0.3103094704882384,-0.54187017154156,-0.7704501083688361
sample_0188.png,-0.22755713176451778,0.07109175513900891,0.3307681243761947,0.5103870537280046,-0.22887142638720856,-0.7217195352776221
sample_0189.png,-0.19013448322564377,-0.21198257020155617,0.17770790811612913,-0.6017758222722565,0.17863562049236065,-0.7023441766200587
sample_0190.png,0.24345338044940099,0.20705081039730655,-0.053953386033366454,-0.19806110886129044,0.4463484703198771,0.8102433497393571
sample_0191.png,-0.0032885072441263758,-0.283472411562719,-0.02483696307376504,-0.5351245429977961,-0.020447399885612578,0.7951347874338739
sample_0192.png,0.18108030542819928,0.07104764053464954,-0.05266771646130138,0.4578364814065586,-0.013089931800287558,0.865795979074728
sample_0193.png,0.4746734635294125,-0.5217236441809,-0.383001553395705,-0.14479666986215414,0.07732781434393914,-0.5734576581977867
sample_0194.png,-0.5743687420029695,-0.38949761113910003,0.43368399843473004,0.027186140102757578,-0.5189751107136106,-0.24543043184298646
sample_0195.png,0.2628155284373489,0.3605090785494881,-0.29594744895063463,-0.6618067822505797,0.04871486509170133,0.5225083297340233
sample_0196.png,-0.18911263280164411,0.24039262856322702,0.11937974741566339,-0.2535236869262045,0.48467158256330584,0.7700749764647529
sample_0197.png,0.6346928741644604,0.6403112890102897,-0.016644478571262767,0.1140365960432371,0.4059697323487293,0.09525545214580095
sample_0198.png,0.0861030567820936,0.3498558187887151,0.24042433613152703,-0.5932061012458595,-0.03941099225364994,-0.6774485983470935
sample_0199.png,0.259138218814527,0.1390920145495043,-0.22637452608134784,-0.5450239749860145,-0.5674245520626987,0.493187199130847
sample_0200.png,-0.34729126278570954,0.06982681220082243,0.21689741372286844,-0.41999788760329726,0.4942973555418652,0.6377620290704019
sample_0201.png,0.3216276487617374,-0.22559858404523134,-0.31906920485718576,0.4267882940134508,-0.3135664929093573,-0.6807228390161452
sample_0202.png,-0.10067143210796181,0.4320824944658097,0.2220123062304621,-0.17222538351482955,-0.7872322758948205,-0.3232402785520367
sample_0203.png,0.09395094250904698,-0.11382288090408642,0.3098606390196136,0.6240374238536317,-0.09627429995821889,0.6953506377133699
sample_0204.png,0.23559824576062305,-0.28071653362514404,-0.0997626578291549,-0.11545858055619736,0.29302044928367443,-0.8697973550916358
sample_0205.png,0.3203444972174904,0.2610628858761248,-0.04249310487755425,-0.0021959744173365814,0.8949979373971246,-0.16246162165145
sample_0206.png,-0.31436410066437603,-0.17466592221613253,-0.1323103897151386,0.2684122957678584,-0.11668918305215233,0.8760704667106084
sample_0207.png,0.22299646180721971,-0.3069669991787279,0.037787515101517934,-0.436197814044349,-0.18572687880048608,0.7936327467116524
sample_0208.png,-0.41329632518157555,0.24229138251199822,0.2582744602868485,0.25143769082544454,-0.5579911371692949,-0.5737598061804716
sample_0209.png,-0.05782582155176073,0.0762757541517594,-0.1663086181941874,-0.9547101841351773,0.1442830212188927,-0.17575693813135404
sample_0210.png,-0.16208405150801383,0.2831278882302658,-0.22195084575117952,0.7197050681762739,0.568077349417618,-0.06014915746203249
sample_0211.png,-0.2595716882543385,-0.021360391985450887,0.2007976895884217,-0.2774888343917842,-0.5409596904743795,-0.7226403809895519
sample_0212.png,-0.08257131835753748,0.2686842197635552,0.06855424079888241,-0.03457460575145401,-0.5232332054304316,0.8008262563598698
sample_0213.png,0.28273882800437344,-0.060439101949181784,0.08436434189465997,-0.47488724875900673,0.5709535651644009,0.5981493586915665
sample_0214.png,0.2547470968578224,0.3898535741242498,-0.3771894332204279,0.24109426995665018,-0.7566381400652488,0.10108667985735109
sample_0215.png,0.4368185387642398,-0.2321604990405975,-0.11477116964155504,-0.7365899490085973,0.08393621888681167,0.43875802405734
